Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2009-08-03,No Info,1,1,0,Sri Lanka,Pakistan,6.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,2,2,0,Sri Lanka,Pakistan,6.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,3,2,0,Sri Lanka,Pakistan,4.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,4,2,0,Sri Lanka,Pakistan,3.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,5,6,0,Sri Lanka,Pakistan,7.2,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,6,7,0,Sri Lanka,Pakistan,7.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,7,8,0,Sri Lanka,Pakistan,6.857142857142857,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,8,9,0,Sri Lanka,Pakistan,6.75,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,9,9,0,Sri Lanka,Pakistan,6.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,10,9,1,Sri Lanka,Pakistan,5.4,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,11,9,1,Sri Lanka,Pakistan,4.909090909090909,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,12,9,1,Sri Lanka,Pakistan,4.5,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,12,10,1,Sri Lanka,Pakistan,5.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,12,11,1,Sri Lanka,Pakistan,5.5,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,13,13,1,Sri Lanka,Pakistan,6.0,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,14,13,1,Sri Lanka,Pakistan,5.571428571428571,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,15,14,1,Sri Lanka,Pakistan,5.6,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,16,14,1,Sri Lanka,Pakistan,5.25,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,17,14,1,Sri Lanka,Pakistan,4.9411764705882355,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,18,14,1,Sri Lanka,Pakistan,4.666666666666667,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,19,14,1,Sri Lanka,Pakistan,4.421052631578948,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,20,14,1,Sri Lanka,Pakistan,4.2,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
2009-08-03,No Info,21,15,1,Sri Lanka,Pakistan,4.285714285714286,Pakistan,Sri Lanka,Sri Lanka,-5385342380.23
